Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;JAŚMINOWA;HerbataHerbata ZielonaHerbata z jaśminemHerbaty do restauracji;16.45;1;0;Herbata zielona Yunnan z dodatkiem kwiatu jaśminu.;"Tradycyjna chińska zielona herbata Yunnan z dodatkiem kwiatu jaśminu. To doskonała propozycja do ciężko strawnych posiłków jak i do  poobiedniej sjesty.

Składniki: herbata zielona Yunnan, jaśmin

Kraj pochodzenia: Chiny";1;https://czasnaherbate.net/338-home_default/jasminowa.webphttps://czasnaherbate.net/338-home_default/jasminowa.webphttps://czasnaherbate.net/338-small_medium/jasminowa.webp
;1;JAŚMINOWA DAMA;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z jaśminemHerbaty urodzinowe;19.95;1;0;Herbata jaśminowa z imbirem.;"Herbata idealna dla kobiet, stworzona z myślą o nich z okazji ich dnia - 8 marca. Jest to wyjątkowa kompozycja, która niczym bukiet jaśminów, łączy delikatność zielonej herbaty z kwiatowym aromatem tych kwiatów i charakterystyczną nutą imbiru. Subtelne kwiaty i pąki jaśminu nadają naparowi romantyczny, lekko słodkawy charakter, a imbir wnosi do bukietu rozgrzewający charakter. Każdy łyk tej herbaty to chwila relaksu i harmonii – doskonała zarówno na poranne przebudzenie, jak i popołudniowe ukojenie. Jaśminowa Dama zachwyca swoim wyrafinowanym smakiem, który pobudza zmysły i otula elegancką wonią. Idealna dla miłośników herbaty ceniących wyrafinowane połączenia smaków.
Uwaga: ta kompozycja nie zawiera aromatów – jej subtelny aromat i smak zawdzięcza jedynie naturalnym składnikom.

Składniki: herbata zielona Yunnan, kwiat jaśminu, pąki jaśminu, imbir.

Kraj: Chiny";1;https://czasnaherbate.net/5921-home_default/jasminowa-dama.webphttps://czasnaherbate.net/5921-home_default/jasminowa-dama.webphttps://czasnaherbate.net/5921-small_medium/jasminowa-dama.webp
;1;JAŚMINOWA PREMIUM;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z jaśminemPromocja urodzinowa;22.95;1;0;Herbata zielona Sencha z dodatkiem jaśminu.;Klasyczna zielona herbata Sencha odznaczająca się delikatnym, aczkolwiek wykwintnym smakiem, harmonijnie połączona z aromatycznymi kwiatami jaśminu to propozycja idealna dla wszystkich herbacianych koneserów doceniający kompozycje o najwyższej jakości;1;https://czasnaherbate.net/2076-home_default/jasminowa-premium.webphttps://czasnaherbate.net/2076-home_default/jasminowa-premium.webphttps://czasnaherbate.net/2076-small_medium/jasminowa-premium.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;GREEN ORANGE;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z hibiskusemHerbaty w puszkach firmowychHerbaty do biura;19.95;1;0;Herbata zielona Sencha z dodatkiem truskawki, pomarańczy, jabłka oraz...;Kompozycja, o której się nie zapomina. Już podczas otwarcia torebki zaskakuje nas paletą barw i zapachów. Soczyste plastry truskawek, ćwiartki pomarańczy, cząstki jabłek, kwiaty pomarańczy oraz trawa cytrynowa tworzą prawdziwe bogactwo herbaty Green Orange. Drobne listki zielonej herbaty Sencha niemal giną wśród barwnej kolekcji owoców. Jednak to właśnie ona nadaje kompozycji charakterystyczny smak. Wonne płatki hibiskusa równoważą słodki smak truskawek i pomarańczy. Jest to wspaniała wariacja na temat zielonej herbaty, która umili nam dzień, niezależnie od pory roku.;1;https://czasnaherbate.net/350-home_default/green-orange.webphttps://czasnaherbate.net/350-home_default/green-orange.webphttps://czasnaherbate.net/3039-home_default/green-orange.webphttps://czasnaherbate.net/350-home_default/green-orange.webphttps://czasnaherbate.net/350-small_medium/green-orange.webphttps://czasnaherbate.net/350-home_default/green-orange.webphttps://czasnaherbate.net/3039-small_medium/green-orange.webp
;1;KRAINA ŁAGODNOŚCI;HerbataKompozycjeHerbata OwocowaHerbata z hibiskusem;22.45;1;0;Owocowa kompozycja zawierająca suszone jabłko, rodzynki oraz...;Owocowa kompozycja pełna delikatnej słodkości suszonego jabłka, rodzynek, dobroczynnych owoców czarnego bzu, aronii, hibiskusa, śliwki, maliny, wiśni oraz różanych płatków sprawi, że już po pierwszym łyku przeniesiesz się do miejsca pełnego błogiego spokoju i relaksu.;1;https://czasnaherbate.net/432-home_default/kraina-lagodnosci.webphttps://czasnaherbate.net/432-home_default/kraina-lagodnosci.webphttps://czasnaherbate.net/432-small_medium/kraina-lagodnosci.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;EARL GREY SPICY;HerbataKompozycjeHerbata Czarna z dodatkamiHerbata Earl GreyHerbata z imbiremHerbaty po angielskuHerbaty rozgrzewająceHerbaty świąteczneHerbaty na zimęHerbaty na jesień;19.45;1;0;Czarna herbata Earl grey z dodatkiem kardamonu, pieprzu oraz...;Pozwól rozgrzać się odważnemu smakowi czarnej herbaty Ceylon z dodatkiem imbiru, czerwonego pieprzu i kardamonu oraz oleju z bergamoty.;1;https://czasnaherbate.net/151-home_default/earl-grey-spicy.webphttps://czasnaherbate.net/151-home_default/earl-grey-spicy.webphttps://czasnaherbate.net/151-small_medium/earl-grey-spicy.webp
;1;GINGER&LEMON;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z imbiremHerbaty rozgrzewająceHerbaty AdwentoweHerbaty w puszkach firmowychHerbaty do gastronomiiHerbaty na zimno;19.45;1;0;Zielona herbata Sencha z dodatkiem imbiru, trawy cytrynowej oraz...;Autorska, orzeźwiająca propozycja oparta na bazie zielonej herbaty Sencha, wzbogacona została o cząstki imbiru oraz trawę cytrynową. Rewelacyjnie gasi pragnienie, oczyszcza organizm, a także pobudza do życia.;1;https://czasnaherbate.net/352-home_default/gingerlemon.webphttps://czasnaherbate.net/352-home_default/gingerlemon.webphttps://czasnaherbate.net/3040-home_default/gingerlemon.webphttps://czasnaherbate.net/352-home_default/gingerlemon.webphttps://czasnaherbate.net/352-small_medium/gingerlemon.webphttps://czasnaherbate.net/352-home_default/gingerlemon.webphttps://czasnaherbate.net/3040-small_medium/gingerlemon.webp
;1;MASALA CHAI;HerbataKompozycjeHerbata Czarna z dodatkamiHerbata z imbiremHerbaty rozgrzewająceHerbaty świąteczneHerbaty indyjskie AssamHerbaty na zimę;22.95;1;0;Czarna herbata Assam z intensywną mocą imbiru, goździków oraz...;Ta propozycja zabierze nas do tajemniczego Dalekiego Wschodu, z jego bogactwem smaków i zapachów. W kompozycji tej połączyliśmy czarną herbatę Assam Dekorai z dodatkiem azjatyckich przypraw oraz trawy cytrynowej. Swój orientalny smak zawdzięcza bogatemu aromatycznemu bukietowi który tworzą imbir, goździki, cynamon, kardamon, pieprz, anyż oraz gałka muszkatołowa. Idealna w chłodne wieczory, a także jako dodatek do potraw kuchni Dalekiego Wschodu. Znakomicie smakuje podawana z mlekiem.;1;https://czasnaherbate.net/121-home_default/masala-chai.webphttps://czasnaherbate.net/121-home_default/masala-chai.webphttps://czasnaherbate.net/121-small_medium/masala-chai.webp
;1;PU ERH MALAKKA;HerbataKompozycjeHerbata Pu Erh z dodatkamiHerbata z imbiremHerbaty urodzinoweHerbaty do kawiarni;21.45;1;0;Herbata czerwona Pu erh z dodatkiem czerwonej porzeczki, truskawki oraz...;"Odwiedź Malakkę, miasto będące perłą Malezji. Na Czerwonym Placu znajdziesz czerwoną herbatę, a dookoła niego porzeczkę, truskawki, wiśnie. Wycieczce pikanterii doda imbir, a całość ubarwią kwiaty ślazu i pomarańczy.

Napar z czerwonej herbaty działa pobudzająco na wytwarzanie soków trawiennych oraz stymuluje pracę jelit, co przyśpiesza metabolizm, a w efekcie końcowym wspomaga spalanie tłuszczów. Czerwona herbata obniża poziom cholesterolu i ciśnienie krwi, co poprawia również krążenie. To podstawa diety osób, które zdecydowały się na odchudzanie oraz tych, którym zależy na naturalnym oczyszczaniu organizmu.

Składniki: herbata czerwona Pu Erh 72%, czerwona porzeczka. truskawka liofilizowana, wiśnia liofilizowana, imbir, ślaz, kwiat pomarańczy, aromaty";1;https://czasnaherbate.net/1669-home_default/pu-erh-malakka.webphttps://czasnaherbate.net/1669-home_default/pu-erh-malakka.webphttps://czasnaherbate.net/1669-small_medium/pu-erh-malakka.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;CHWILA DLA CIEBIE Z IMBIREM;Herbaty w kartonikach okazjonalnychHerbaty limitowaneALLEGRO;28.9;1;0;Kompozycja zielona 70g;Imbirowa harmonia smaków – wyjątkowa kompozycja dla koneserów. Chwila dla Ciebie z Imbirem łączy w sobie wysokiej jakości zieloną herbatę Sencha oraz delikatną białą Pai Mu Tan, tworząc idealną bazę dla owocowych akcentów. Nuty imbiru, owocu acai i marakui nadają naparowi intensywnie owocowy charakter, a dodatek kwiatu słonecznika wzbogaca go nie tylko wizualnie, ale i aromatycznie. To doskonały wybór dla miłośników pełnych smaków, który na zagościł w ofercie Czas na Herbatę jako edycja limitowana. Spróbuj tej wyjątkowej mieszanki i pozwól sobie na chwilę relaksu z filiżanką doskonałej herbaty.;1;https://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5930-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-small_medium/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5930-small_medium/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-small_medium/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5931-home_default/chwila-dla-ciebie-z-imbirem-.webphttps://czasnaherbate.net/5930-small_medium/chwila-dla-ciebie-z-imbirem-.webp
;1;ICE TEA BRZOSKWINIOWA RUMBA;HerbataKompozycjeHerbata Czarna z dodatkamiHerbaty limitowaneHerbaty na lato;18.95;1;0;Czarna herbata dodatkiem brzoskwini, owocu dzikiej róży;Kompozycja dedykowana na lato.;1;https://czasnaherbate.net/6210-home_default/ice-tea-brzoskwiniowa-rumba.webphttps://czasnaherbate.net/6210-home_default/ice-tea-brzoskwiniowa-rumba.webphttps://czasnaherbate.net/6210-small_medium/ice-tea-brzoskwiniowa-rumba.webp
;1;ICE TEA MANGO TWIST;HerbataKompozycjeHerbata Czarna z dodatkamiHerbaty limitowaneHerbaty na lato;18.95;1;0;Czarna herbata z dodatkiem mango, mięty i limonki;Kompozycja dedykowana na lato.;1;https://czasnaherbate.net/6212-home_default/ice-tea-mango-twist.webphttps://czasnaherbate.net/6212-home_default/ice-tea-mango-twist.webphttps://czasnaherbate.net/6212-small_medium/ice-tea-mango-twist.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;LETNIE ORZEŹWIENIE;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z miętąHerbaty na latoHerbaty na zimno;22.45;1;0;Zielona herbata Sencha z cytryną, miętą i liśćmi limonki.;Słoneczne dni, aż proszą się o rześki powiew, najlepiej w postaci herbacianej kompozycji. „Letnie orzeźwienie” stanowi idealne dopełnienie wakacyjnych przygód. W tej kompozycji znajdziemy wysokogatunkową, zieloną herbatę Sencha pełną nie tylko właściwości smakowych, ale i zdrowotnych, jak i ożywcze cząstki cytryny, a także listki limonki oraz mięty. Herbata doskonale smakuje na zimno z dodatkiem kostek lodu.;1;https://czasnaherbate.net/330-home_default/letnie-orzezwienie.webphttps://czasnaherbate.net/330-home_default/letnie-orzezwienie.webphttps://czasnaherbate.net/330-small_medium/letnie-orzezwienie.webp
;1;MAROKAŃSKA;HerbataKompozycjeHerbata Zielona z dodatkamiHerbata z miętąHerbaty do gastronomii;15.95;1;0;Herbata zielona Gunpowder z dodatkiem mięty.;Smaczne i zdrowe połączenie zielonej herbaty Gunpowder z aromatyczną miętą. Herbata Miętowa pozwala zadbać o prawidłowe funkcjonowanie organizmu, a także o szczupłą sylwetkę. Dodatkowo poprawia perystaltykę jelit, łagodzi zaparcia i problemy żołądkowe oraz orzeźwia. Doskonale smakuje również w wersji na zimno, z kostkami lodu, listkami świeżej mięty oraz plasterkami świeżej cytryny. W Maroku taką herbatę nazywa się Touareg i pija się ją namiętnie, w sposób szczególny witając nią gości.;1;https://czasnaherbate.net/322-home_default/marokanska.webphttps://czasnaherbate.net/322-home_default/marokanska.webphttps://czasnaherbate.net/322-small_medium/marokanska.webp
;1;POLE LAWENDOWE;HerbataHerbata Zielona z dodatkamiHerbata z miętąHerbaty na zimno;19.95;1;0;Zielona herbata Sencha z dodatkiem cytryny, ananasa, lawendy, mięty oraz...;Zielona herbata Sencha z dodatkiem cytryny, ananasa, lawendy, mięty oraz rozmarynu. W smaku wyczujemy orzeźwiające nuty mięty i cytryny, słodycz ananasa, delikatnie podbite rozmarynem. Całość kompozycji dopełnia suszona lawenda. Napar ma intensywny żółto-zielony kolor.;1;https://czasnaherbate.net/2580-home_default/pole-lawendowe.webphttps://czasnaherbate.net/2580-home_default/pole-lawendowe.webphttps://czasnaherbate.net/2580-small_medium/pole-lawendowe.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;CZEKOLADOWA LAGUNA;Herbata Czarna z dodatkamiHerbaty na latoHerbaty świąteczneHerbaty na zimęHerbaty na jesień;21.45;1;0;Herbata czarna cejlońska z dodatkiem pistacji.;"Smak: Deserowy, gładki i wyrazisty. Dominują nuty pistacji i gorzkiej czekolady, wspierane przez klasyczny, lekko cierpki charakter herbaty Ceylon. Smak pełny, harmonijny, bez goryczy. Dobrze wyważony – nieprzesłodzony, ale intensywny. Idealny do picia solo lub jako zamiennik słodkich napojów.

Aromat: Bardzo intensywny i stabilny. Dominują pistacje z wyraźną nutą czekolady – zarówno w suchym suszu, jak i po zaparzeniu. Aromat nie traci na mocy po zalaniu wodą. Pachnie jak orzechowy deser – ciepło i słodko.";1;https://czasnaherbate.net/6112-home_default/czekoladowa-laguna.webphttps://czasnaherbate.net/6112-home_default/czekoladowa-laguna.webphttps://czasnaherbate.net/6112-small_medium/czekoladowa-laguna.webp
;1;ICE TEA CYTRYNOWA SAMBA;HerbataKompozycjeHerbata Czarna z dodatkamiHerbaty na lato;18.95;1;0;Czarna herbata cejlońska z dodatkiem cytryny, owocu dzikiej róży oraz stewii.;Herbata czarna Ceylon, skórka cytrynowa, skórka owocu róży, stewia. Kompozycja dedykowana na lato.;1;https://czasnaherbate.net/4128-home_default/ice-tea-cytrynowa-samba.webphttps://czasnaherbate.net/4128-home_default/ice-tea-cytrynowa-samba.webphttps://czasnaherbate.net/4128-small_medium/ice-tea-cytrynowa-samba.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;KWIAT GRANATU;KompozycjeHerbata Czarna z dodatkamiHerbaty na latoHerbaty na wiosnę;22.95;1;0;Herbata czarna Wietnam z dodatkiem kwiatu granatu, nagietka i berberysu.;Poczuj wyjątkowe połączenie głębokiego smaku czarnej herbaty i owocowej świeżości w naszej herbacie Kwiat Granatu. Aromatyczna czarna herbata z Wietnamu zachwyca swoją pełnią i aksamitnym charakterem, tworząc idealną bazę dla owocowo-kwiatowych dodatków. Kwiat granatu wprowadza delikatną egzotyczną nutę, podczas gdy nagietek nadaje subtelnej lekkości i złocistego blasku naparowi. Owoc berberysu dodaje lekko kwaskowej nuty, przełamując kompozycję i nadając jej harmonijną równowagę. Intensywny aromat sprawia, że każdy łyk przenosi Cię do pełnego słońca orientalnego ogrodu, gdzie zmysły rozkwitają przy każdej filiżance. .;1;https://czasnaherbate.net/5943-home_default/kwiat-granatu.webphttps://czasnaherbate.net/5943-home_default/kwiat-granatu.webphttps://czasnaherbate.net/5943-small_medium/kwiat-granatu.webp
;1;WIOSENNY SPACER;HerbataKompozycjeHerbata Czarna z dodatkamiHerbaty limitowaneHerbaty na wiosnęHerbaty kwiatowe;17.95;1;0;Herbata czarna cejlońska z owocowo-kwiatowymi dodatkami;Edycja limitowana. Kompozycja na bazie herbaty czarnej Ceylon High Grown OP o wyjątkowo świeżym i owocowym zapachu i smaku. Dodatki w postaci niebieskiego bławatka, truskawki, ananasa i papai wspaniale komponują się z bazą czarnej herbaty.;1;https://czasnaherbate.net/5070-home_default/wiosenny-spacer.webphttps://czasnaherbate.net/5070-home_default/wiosenny-spacer.webphttps://czasnaherbate.net/5070-small_medium/wiosenny-spacer.webp
;1;ZIELONA O SMAKU POMARAŃCZY Z NAGIETKIEM;HerbataKompozycjeHerbata Zielona z dodatkamiHerbaty na wiosnęHerbaty do gastronomii;14.95;1;0;Herbata zielona Gunpowder z dodatkiem pomarańczy i nagietka.;Zielona herbata Gunpowder połączona z aromatyczną skórką pomarańczy oraz nagietkiem. Wyrazisty smak i świeżość zawdzięcza dodatkowi skórki pomarańczowej.;1;https://czasnaherbate.net/3541-home_default/czarna-o-smaku-cytrynowym.webphttps://czasnaherbate.net/3541-home_default/czarna-o-smaku-cytrynowym.webphttps://czasnaherbate.net/3541-small_medium/czarna-o-smaku-cytrynowym.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;IMIĘ RÓŻY;HerbataKompozycjeHerbata Czarna z dodatkamiHerbaty kwiatowe;24.95;1;0;Czarna herbata cejlońska z dodatkiem jabłka, maliny, płatków róży oraz...;Główni bohaterowie, czyli malina i płatki róży wraz ze swoim kompanem jabłkiem, porywają nas do świata pełnego kolorów (za sprawą bławatka i nagietka), w którym akcja toczy się wśród liści czarnej herbaty Ceylon. Limit dziennego spożycia 4 filiżanki.;1;https://czasnaherbate.net/139-home_default/imie-rozy.webphttps://czasnaherbate.net/139-home_default/imie-rozy.webphttps://czasnaherbate.net/139-small_medium/imie-rozy.webp
;1;NA DOBRY DZIEŃ;HerbataKompozycjeHerbata Zielona z dodatkamiHerbaty po angielskuProdukty na WielkanocHerbaty kwiatoweHerbaty wielkanocne;20.95;1;0;Herbata zielona Gunpowder z dodatkiem skórki cytryny, wiśni, kocanki i piwonii.;Herbata zielona Gunpowder z dodatkiem skórki cytryny, wiśni, kocanki i piwonii.;1;https://czasnaherbate.net/1598-home_default/na-dobry-dzien.webphttps://czasnaherbate.net/1598-home_default/na-dobry-dzien.webphttps://czasnaherbate.net/1598-small_medium/na-dobry-dzien.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;CHINA GUNPOWDER SUPER;HerbataKlasycznaHerbata ZielonaHerbaty chińskieHerbaty do gastronomii;14.45;1;0;Herbata zaliczana do specjałów.;Mianem Gunpowder (czyli proch strzelniczy) jest nazywana herbata o listkach zwiniętych do postaci herbacianych kulek małej średnicy, twardych w dotyku, o szaro-zielonym odcieniu. China Gunpowder pochodzi z chińskiej prowincji Anhwei, gdzie jest produkowany podczas wyjątkowo krótkich zbiorów. W Chinach ten rodzaj herbaty nosi nazwę perłowej. Charakteryzuje się bardzo wyraźnym gorzkim smakiem i złocistą barwą naparu.;1;https://czasnaherbate.net/2131-home_default/china-gunpowder-super.webphttps://czasnaherbate.net/2131-home_default/china-gunpowder-super.webphttps://czasnaherbate.net/2131-small_medium/china-gunpowder-super.webp
;1;EARL GREY ROYAL;HerbataKompozycjeHerbata Czarna z dodatkamiHerbata Earl GreyHerbaty po angielskuHerbaty urodzinoweHerbaty do gastronomii;34.45;1;0;Czarna herbata Yun ming z dodatkiem oleju z bergamoty.;Skosztuj Earl Grey w iście królewskim wydaniu. Niech szlachetny smak herbaty Yun Ming wspólnie z aromatem oleju z bergamoty zawładnie Twoim podniebieniem.;1;https://czasnaherbate.net/153-home_default/earl-grey-royal.webphttps://czasnaherbate.net/153-home_default/earl-grey-royal.webphttps://czasnaherbate.net/4082-home_default/earl-grey-royal.webphttps://czasnaherbate.net/153-home_default/earl-grey-royal.webphttps://czasnaherbate.net/153-small_medium/earl-grey-royal.webphttps://czasnaherbate.net/153-home_default/earl-grey-royal.webphttps://czasnaherbate.net/4082-small_medium/earl-grey-royal.webp
;1;EARL GREY SERCE MATKI;HerbataKompozycjeHerbata Czarna z dodatkamiHerbata Earl GreyPromocja urodzinowaHerbaty do gastronomiiHerbata wietnamska;19.95;1;0;Czarna herbata z dodatkiem skórki cytrynowej kandyzowanej, maliny oraz...;Wyjątkowa propozycja, która z każdym kolejnym łykiem otula nas przyjemnym zapachem domowego ogniska. Skórka cytryny, wyraziste maliny oraz delikatne jabłko rozpływające się wokół listków wietnamskiej czarnej herbaty to idealna propozycja na długie jesienne wieczory. Jej lekko cytrusowa nuta w połączeniu z kostkami lodu, świeżą miętą i owocami sprawdzi się także jako kojący napój w letnie dni.;1;https://czasnaherbate.net/103-home_default/earl-grey-serce-matki.webphttps://czasnaherbate.net/103-home_default/earl-grey-serce-matki.webphttps://czasnaherbate.net/103-small_medium/earl-grey-serce-matki.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;DARJEELING FIRST FLUSH;HerbataKlasycznaHerbata CzarnaHerbaty w puszkach firmowychHerbaty Indyjskie DarjeelingHerbaty do kawiarni;24.45;1;0;Herbata indyjska Darjeeling z pierwszego zbioru.;Darjeeling jest niewielkim regionem w Indiach (pomiędzy Nepalem i Bhutanem) położonym na wysokości ponad 2200 m n.p.m. o umiarkowanym klimacie, sprzyjającym rozwojowi turystyki. Plantacje gatunku Darjeeling dostarczają ok. 4-5% całej produkcji herbaty w Indiach. Ze względy na wysoką jakość upraw praktycznie cały zbiór jest przeznaczony na eksport. Dobrej jakości towarzyszą wysokie ceny osiągane przez ten gatunek herbaty na światowych rynkach. Szczególną popularnością cieszy się herbata z pierwszego zbioru w sezonie (First Flush), której sprzedaż i dystrybucja jest starannie reglamentowana. Herbata indyjska z pierwszego zbioru (First Flush) daje napar o jasnym, złotawym odcieniu i wyśmienitym kwiatowym aromacie.;1;https://czasnaherbate.net/2115-home_default/darjeeling-first-flush.webphttps://czasnaherbate.net/2115-home_default/darjeeling-first-flush.webphttps://czasnaherbate.net/3037-home_default/darjeeling-first-flush.webphttps://czasnaherbate.net/2115-home_default/darjeeling-first-flush.webphttps://czasnaherbate.net/2115-small_medium/darjeeling-first-flush.webphttps://czasnaherbate.net/2115-home_default/darjeeling-first-flush.webphttps://czasnaherbate.net/3037-small_medium/darjeeling-first-flush.webp
;1;OGRODY EDENU;HerbataKompozycjeHerbata OwocowaHerbata z hibiskusemHerbaty do kawiarni;19.95;1;0;W skład kompozycji wchodzi papaja kandyzowana, mango, jabłko oraz...;Pełne smaku połączenie papai, mango, jabłka, pomarańczy, skórki owocu granatu oraz safloru. Słodycz owoców jest znakomicie zrównoważona przez lekką kwasowość hibiskusa.;1;https://czasnaherbate.net/422-home_default/ogrody-edenu.webphttps://czasnaherbate.net/422-home_default/ogrody-edenu.webphttps://czasnaherbate.net/422-small_medium/ogrody-edenu.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
;1;MALINA Z LIPĄ;HerbataKompozycjeHerbata Zielona z dodatkamiHerbaty rozgrzewająceHerbaty na jesień;23.45;1;0;Zielona herbata Sencha z dodatkiem maliny i lipy.;Aromatyczna kompozycja zielonej herbaty Sencha otulonej kwiatostanami lipy oraz malinami. Już po otwarciu torebki pomieszczenie wypełnia się cudownym zapachem świeżych malin, który harmonijnie łączy się z intensywnym zapachem kwiatu lipy. Herbata ta idealnie sprawdzi się w okresie obniżonej odporności, w czasie wzmożonej zachorowalności na przeziębienia i grypę. Od wieków lipa dawała wiele korzyści, a jej kwiatostan od zawsze był cenionym lekiem ludowym. Kwiat lipy szczególnie polecany jest przy przeziębieniach, grypie, kaszlu, anginie, zapaleniu gardła, krtani i oskrzeli, działa przede wszystkim napotnie. Wykazuje też właściwości przeciwskurczowe, żółciopędne oraz przeciwbólowe.;1;https://czasnaherbate.net/326-home_default/malina-z-lipa.webphttps://czasnaherbate.net/326-home_default/malina-z-lipa.webphttps://czasnaherbate.net/326-small_medium/malina-z-lipa.webp
;1;MALINOWA RAPSODIA;HerbataKompozycjeHerbata OwocowaHerbata z hibiskusemHerbaty na jesieńHerbaty z Egiptu;22.45;1;0;Kompozycja zawiera owoc aroni, jabłka, jarzębiny, maliny, skórkę róży oraz...;Propozycja suszu owocowego, smakowite polskie owoce z sadów i lasów: aronia, jabłka, jarzębiny, maliny oraz skórka owocu róży, wzbogacone zostały o dodatkową dawkę witaminy C pochodzącą z hibiskusa oraz odrobinę słodyczy z rodzynek. Idealnie gasi pragnienie, a także postawi na nogi każdego podczas nie jednego przeziębienia.;1;https://czasnaherbate.net/428-home_default/malinowa-rapsodia.webphttps://czasnaherbate.net/428-home_default/malinowa-rapsodia.webphttps://czasnaherbate.net/428-small_medium/malinowa-rapsodia.webp
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...)
